"CubeId";"SNB20@SNB.CTR.REAL"
"PublishingDate";"2023-11-07 08:55"

"Date";"frequency";"DEFL";"CTRY";"Value"
"2016-04";"P1M";"PPI";"KR";"132.76687693"
"2016-04";"P1M";"PPI";"LT";"98.94451551"
"2016-04";"P1M";"PPI";"LU";"107.0229049"
"2016-04";"P1M";"PPI";"LV";"91.98954729"
"2016-04";"P1M";"PPI";"MTL";"169.74789932"
"2016-04";"P1M";"PPI";"MX";"156.83013596"
"2016-04";"P1M";"PPI";"MY";"124.77624398"
"2016-04";"P1M";"PPI";"NL";"113.96352452"
"2016-04";"P1M";"PPI";"NO";"81.47310458"
"2016-04";"P1M";"PPI";"NZ";"79.81098022"
"2016-04";"P1M";"PPI";"PE";"115.85246243"
"2016-04";"P1M";"PPI";"PH";"123.05439129"
"2016-04";"P1M";"PPI";"PL";"117.04859107"
"2016-04";"P1M";"PPI";"PT";"116.30820203"
"2016-04";"P1M";"PPI";"RO";"76.88483758"
"2016-04";"P1M";"PPI";"RU";"94.19645296"
"2016-04";"P1M";"PPI";"SA";"125.00719457"
"2016-04";"P1M";"PPI";"SE";"126.7972824"
"2016-04";"P1M";"PPI";"SG";"152.15508122"
"2016-04";"P1M";"PPI";"SI";"119.52129707"
"2016-04";"P1M";"PPI";"SK";"79.1003675"
"2016-04";"P1M";"PPI";"TH";"86.46042191"
"2016-04";"P1M";"PPI";"TR";"108.68086645"
"2016-04";"P1M";"PPI";"US";"123.59568696"
"2016-04";"P1M";"PPI";"ZA";"176.60284903"
"2016-05";"P1M";"CPI";"AR";"428.74329249"
"2016-05";"P1M";"CPI";"AT";"108.88649712"
"2016-05";"P1M";"CPI";"AU";"91.84991541"
"2016-05";"P1M";"CPI";"BE";"107.75745083"
"2016-05";"P1M";"CPI";"BG";"81.19523091"
"2016-05";"P1M";"CPI";"BR";"117.94178007"
"2016-05";"P1M";"CPI";"CA";"116.99282158"
"2016-05";"P1M";"CPI";"CL";"132.29247986"
"2016-05";"P1M";"CPI";"CN";"99.80400215"
"2016-05";"P1M";"CPI";"CYP";"115.6493535"
"2016-05";"P1M";"CPI";"CZ";"82.74827477"
"2016-05";"P1M";"CPI";"DE";"116.59188172"
"2016-05";"P1M";"CPI";"DK";"111.18663744"
"2016-05";"P1M";"CPI";"EE";"89.14039652"
"2016-05";"P1M";"CPI";"EG";"110.20653719"
"2016-05";"P1M";"CPI";"ES";"105.86755639"
"2016-05";"P1M";"CPI";"FI";"115.83865672"
"2016-05";"P1M";"CPI";"FR";"116.58602942"
"2016-05";"P1M";"CPI";"GB";"134.73574514"
"2016-05";"P1M";"CPI";"GR";"106.84588892"
"2016-05";"P1M";"CPI";"HK";"137.7869806"
"2016-05";"P1M";"CPI";"HR";"104.90253758"
"2016-05";"P1M";"CPI";"HU";"93.36685937"
"2016-05";"P1M";"CPI";"IE";"111.01521669"
"2016-05";"P1M";"CPI";"ILS";"130.53270859"
"2016-05";"P1M";"CPI";"IN";"93.00487592"
"2016-05";"P1M";"CPI";"IT";"110.55139875"
"2016-05";"P1M";"CPI";"JO";"106.17737395"
"2016-05";"P1M";"CPI";"JP";"175.3278092"
"2016-05";"P1M";"CPI";"KR";"118.31916736"
"2016-05";"P1M";"CPI";"LT";"95.61764447"
"2016-05";"P1M";"CPI";"LU";"107.93371151"
"2016-05";"P1M";"CPI";"LV";"101.07886386"
"2016-05";"P1M";"CPI";"MTL";"112.07841011"
"2016-05";"P1M";"CPI";"MX";"187.55334323"
"2016-05";"P1M";"CPI";"MY";"137.33359787"
"2016-05";"P1M";"CPI";"NL";"110.25594257"
"2016-05";"P1M";"CPI";"NO";"122.72524314"
"2016-05";"P1M";"CPI";"NZ";"83.25238969"
"2016-05";"P1M";"CPI";"PE";"114.15350563"
"2016-05";"P1M";"CPI";"PH";"95.8180962"
"2016-05";"P1M";"CPI";"PL";"120.31769685"
"2016-05";"P1M";"CPI";"PT";"108.00476469"
"2016-05";"P1M";"CPI";"RO";"93.02075257"
"2016-05";"P1M";"CPI";"RU";"89.63454779"
"2016-05";"P1M";"CPI";"SA";"116.26010828"
"2016-05";"P1M";"CPI";"SE";"129.05606564"
"2016-05";"P1M";"CPI";"SG";"110.71365284"
"2016-05";"P1M";"CPI";"SI";"106.7527086"
"2016-05";"P1M";"CPI";"SK";"62.56146045"
"2016-05";"P1M";"CPI";"TH";"105.21187832"
"2016-05";"P1M";"CPI";"TR";"119.85099589"
"2016-05";"P1M";"CPI";"US";"133.232157"
"2016-05";"P1M";"CPI";"ZA";"163.70572615"
"2016-05";"P1M";"PPI";"AR";"201.74203929"
"2016-05";"P1M";"PPI";"AT";"116.88574446"
"2016-05";"P1M";"PPI";"AU";"99.73295516"
"2016-05";"P1M";"PPI";"BE";"105.09303174"
"2016-05";"P1M";"PPI";"BG";"79.87553039"
"2016-05";"P1M";"PPI";"BR";"92.05314392"
"2016-05";"P1M";"PPI";"CA";"123.97661585"
"2016-05";"P1M";"PPI";"CL";"86.57775664"
"2016-05";"P1M";"PPI";"CN";"112.80168622"
"2016-05";"P1M";"PPI";"CYP";"103.03678418"
"2016-05";"P1M";"PPI";"CZ";"90.44929781"
"2016-05";"P1M";"PPI";"DE";"115.02756088"
"2016-05";"P1M";"PPI";"DK";"96.9054106"
"2016-05";"P1M";"PPI";"EE";"99.7969646"
"2016-05";"P1M";"PPI";"EG";"138.23377454"
"2016-05";"P1M";"PPI";"ES";"107.51348505"
"2016-05";"P1M";"PPI";"FI";"134.37228314"
"2016-05";"P1M";"PPI";"FR";"119.07460931"
"2016-05";"P1M";"PPI";"GB";"122.69588232"
"2016-05";"P1M";"PPI";"GR";"103.84389562"
"2016-05";"P1M";"PPI";"HK";"149.42879181"
"2016-05";"P1M";"PPI";"HR";"112.23685591"
"2016-05";"P1M";"PPI";"HU";"112.16451663"
"2016-05";"P1M";"PPI";"IE";"153.9989452"
"2016-05";"P1M";"PPI";"ILS";"114.83650039"
"2016-05";"P1M";"PPI";"IN";"122.65466928"
"2016-05";"P1M";"PPI";"IT";"115.75622086"
"2016-05";"P1M";"PPI";"JO";"147.6830499"
"2016-05";"P1M";"PPI";"JP";"168.83045791"
"2016-05";"P1M";"PPI";"KR";"134.81713999"
"2016-05";"P1M";"PPI";"LT";"97.19954731"
"2016-05";"P1M";"PPI";"LU";"105.14777795"
"2016-05";"P1M";"PPI";"LV";"91.78017654"
"2016-05";"P1M";"PPI";"MTL";"171.30187839"
"2016-05";"P1M";"PPI";"MX";"160.11160692"
"2016-05";"P1M";"PPI";"MY";"128.6581206"
"2016-05";"P1M";"PPI";"NL";"112.34865171"
"2016-05";"P1M";"PPI";"NO";"78.82994511"
"2016-05";"P1M";"PPI";"NZ";"80.0450497"
"2016-05";"P1M";"PPI";"PE";"116.10760809"
"2016-05";"P1M";"PPI";"PH";"123.4872729"
"2016-05";"P1M";"PPI";"PL";"118.17593343"
"2016-05";"P1M";"PPI";"PT";"115.50330042"
"2016-05";"P1M";"PPI";"RO";"76.69289725"
"2016-05";"P1M";"PPI";"RU";"91.57956341"
"2016-05";"P1M";"PPI";"SA";"123.62299814"
"2016-05";"P1M";"PPI";"SE";"127.47642243"
"2016-05";"P1M";"PPI";"SG";"149.36045943"
"2016-05";"P1M";"PPI";"SI";"118.86649958"
"2016-05";"P1M";"PPI";"SK";"78.57065386"
"2016-05";"P1M";"PPI";"TH";"86.06656098"
"2016-05";"P1M";"PPI";"TR";"110.34605411"
"2016-05";"P1M";"PPI";"US";"122.70186493"
"2016-05";"P1M";"PPI";"ZA";"182.950486"
"2016-06";"P1M";"CPI";"AR";"416.9541134"
"2016-06";"P1M";"CPI";"AT";"110.41005373"
"2016-06";"P1M";"CPI";"AU";"91.49502374"
"2016-06";"P1M";"CPI";"BE";"109.20547533"
"2016-06";"P1M";"CPI";"BG";"82.14118037"
"2016-06";"P1M";"CPI";"BR";"115.01300809"
"2016-06";"P1M";"CPI";"CA";"117.35706845"
"2016-06";"P1M";"CPI";"CL";"132.28152071"
"2016-06";"P1M";"CPI";"CN";"101.65233907"
"2016-06";"P1M";"CPI";"CYP";"117.80354021"
"2016-06";"P1M";"CPI";"CZ";"84.02233147"
"2016-06";"P1M";"CPI";"DE";"118.31136795"
"2016-06";"P1M";"CPI";"DK";"112.55710816"
"2016-06";"P1M";"CPI";"EE";"90.36271283"
"2016-06";"P1M";"CPI";"EG";"109.61041418"
"2016-06";"P1M";"CPI";"ES";"107.18931085"
"2016-06";"P1M";"CPI";"FI";"117.5603267"
"2016-06";"P1M";"CPI";"FR";"118.1675677"
"2016-06";"P1M";"CPI";"GB";"138.35830583"
"2016-06";"P1M";"CPI";"GR";"108.31309019"
"2016-06";"P1M";"CPI";"HK";"138.80008432"
"2016-06";"P1M";"CPI";"HR";"106.63895349"
"2016-06";"P1M";"CPI";"HU";"94.40012734"
"2016-06";"P1M";"CPI";"IE";"112.08700713"
"2016-06";"P1M";"CPI";"ILS";"133.10090952"
"2016-06";"P1M";"CPI";"IN";"93.46864181"
"2016-06";"P1M";"CPI";"IT";"112.18437223"
"2016-06";"P1M";"CPI";"JO";"107.16592896"
"2016-06";"P1M";"CPI";"JP";"171.0816095"
"2016-06";"P1M";"CPI";"KR";"118.45669889"
"2016-06";"P1M";"CPI";"LT";"96.87562061"
"2016-06";"P1M";"CPI";"LU";"109.32720043"
"2016-06";"P1M";"CPI";"LV";"102.78510234"
"2016-06";"P1M";"CPI";"MTL";"113.75845478"
"2016-06";"P1M";"CPI";"MX";"194.24125082"
"2016-06";"P1M";"CPI";"MY";"139.37110349"
"2016-06";"P1M";"CPI";"NL";"111.83719973"
"2016-06";"P1M";"CPI";"NO";"124.40898668"
"2016-06";"P1M";"CPI";"NZ";"81.10598279"
"2016-06";"P1M";"CPI";"PE";"114.58320612"
"2016-06";"P1M";"CPI";"PH";"95.71334885"
"2016-06";"P1M";"CPI";"PL";"121.75096951"
"2016-06";"P1M";"CPI";"PT";"109.41073417"
"2016-06";"P1M";"CPI";"RO";"94.77241961"
"2016-06";"P1M";"CPI";"RU";"89.11506842"
"2016-06";"P1M";"CPI";"SA";"117.28202522"
"2016-06";"P1M";"CPI";"SE";"131.3683254"
"2016-06";"P1M";"CPI";"SG";"109.5132454"
"2016-06";"P1M";"CPI";"SI";"107.88553315"
"2016-06";"P1M";"CPI";"SK";"63.46550787"
"2016-06";"P1M";"CPI";"TH";"105.67862382"
"2016-06";"P1M";"CPI";"TR";"119.02630836"
"2016-06";"P1M";"CPI";"US";"134.06441807"
"2016-06";"P1M";"CPI";"ZA";"161.70848018"
"2016-06";"P1M";"PPI";"AR";"196.70547305"
"2016-06";"P1M";"PPI";"AT";"117.90971645"
"2016-06";"P1M";"PPI";"AU";"98.18882491"
"2016-06";"P1M";"PPI";"BE";"104.708228"
"2016-06";"P1M";"PPI";"BG";"80.10860615"
"2016-06";"P1M";"PPI";"BR";"89.64819425"
"2016-06";"P1M";"PPI";"CA";"123.26195051"
"2016-06";"P1M";"PPI";"CL";"86.54783041"
"2016-06";"P1M";"PPI";"CN";"114.34010126"
"2016-06";"P1M";"PPI";"CYP";"104.59598602"
"2016-06";"P1M";"PPI";"CZ";"91.41510937"
"2016-06";"P1M";"PPI";"DE";"116.08469997"
"2016-06";"P1M";"PPI";"DK";"95.48001496"
"2016-06";"P1M";"PPI";"EE";"100.66128499"
"2016-06";"P1M";"PPI";"EG";"136.6044677"
"2016-06";"P1M";"PPI";"ES";"107.65858067"
"2016-06";"P1M";"PPI";"FI";"135.48497286"
"2016-06";"P1M";"PPI";"FR";"120.15538473"
"2016-06";"P1M";"PPI";"GB";"125.26283455"
"2016-06";"P1M";"PPI";"GR";"103.85567411"
"2016-06";"P1M";"PPI";"HK";"149.49526851"
"2016-06";"P1M";"PPI";"HR";"112.48539566"
"2016-06";"P1M";"PPI";"HU";"112.3380324"
"2016-06";"P1M";"PPI";"IE";"156.04845609"
"2016-06";"P1M";"PPI";"ILS";"116.07454988"
"2016-06";"P1M";"PPI";"IN";"122.35875759"
"2016-06";"P1M";"PPI";"IT";"116.68241513"
"2016-06";"P1M";"PPI";"JO";"147.5449366"
"2016-06";"P1M";"PPI";"JP";"164.33865478"
"2016-06";"P1M";"PPI";"KR";"134.49984676"
"2016-06";"P1M";"PPI";"LT";"96.62947763"
"2016-06";"P1M";"PPI";"LU";"103.46541335"
"2016-06";"P1M";"PPI";"LV";"93.00649094"
"2016-06";"P1M";"PPI";"MTL";"173.90858095"
"2016-06";"P1M";"PPI";"MX";"164.01826058"
"2016-06";"P1M";"PPI";"MY";"129.54003598"
"2016-06";"P1M";"PPI";"NL";"112.65409506"
"2016-06";"P1M";"PPI";"NO";"77.74055479"
"2016-06";"P1M";"PPI";"NZ";"77.7141069"
"2016-06";"P1M";"PPI";"PE";"115.89836808"
"2016-06";"P1M";"PPI";"PH";"124.12486925"
"2016-06";"P1M";"PPI";"PL";"119.2717005"
"2016-06";"P1M";"PPI";"PT";"115.95526675"
"2016-06";"P1M";"PPI";"RO";"77.44359097"
"2016-06";"P1M";"PPI";"RU";"89.28535365"
"2016-06";"P1M";"PPI";"SA";"124.17921052"
"2016-06";"P1M";"PPI";"SE";"127.39317128"
"2016-06";"P1M";"PPI";"SG";"147.61528605"
"2016-06";"P1M";"PPI";"SI";"120.14994536"
"2016-06";"P1M";"PPI";"SK";"79.13282168"
"2016-06";"P1M";"PPI";"TH";"85.73572543"
"2016-06";"P1M";"PPI";"TR";"109.38045543"
"2016-06";"P1M";"PPI";"US";"123.07995746"
"2016-06";"P1M";"PPI";"ZA";"180.07887072"
"2016-07";"P1M";"CPI";"AR";"424.72214832"
"2016-07";"P1M";"CPI";"AT";"110.62264257"
"2016-07";"P1M";"CPI";"AU";"88.60956817"
"2016-07";"P1M";"CPI";"BE";"109.39549139"
"2016-07";"P1M";"CPI";"BG";"81.78118641"
"2016-07";"P1M";"CPI";"BR";"107.88209803"
"2016-07";"P1M";"CPI";"CA";"117.23824877"
"2016-07";"P1M";"CPI";"CL";"125.9848663"
"2016-07";"P1M";"CPI";"CN";"101.48864533"
"2016-07";"P1M";"CPI";"CYP";"116.51945238"
"2016-07";"P1M";"CPI";"CZ";"84.02338697"
"2016-07";"P1M";"CPI";"DE";"118.48017017"
"2016-07";"P1M";"CPI";"DK";"113.17968826"
"2016-07";"P1M";"CPI";"EE";"90.49641405"
"2016-07";"P1M";"CPI";"EG";"108.00217044"
"2016-07";"P1M";"CPI";"ES";"107.35024173"
"2016-07";"P1M";"CPI";"FI";"117.72568164"
"2016-07";"P1M";"CPI";"FR";"118.52651947"
"2016-07";"P1M";"CPI";"GB";"147.66185649"
"2016-07";"P1M";"CPI";"GR";"108.74281565"
"2016-07";"P1M";"CPI";"HK";"136.79654078"
"2016-07";"P1M";"CPI";"HR";"106.51520596"
"2016-07";"P1M";"CPI";"HU";"94.92744599"
"2016-07";"P1M";"CPI";"IE";"112.57642521"
"2016-07";"P1M";"CPI";"ILS";"131.07595989"
"2016-07";"P1M";"CPI";"IN";"92.35550156"
"2016-07";"P1M";"CPI";"IT";"112.34870448"
"2016-07";"P1M";"CPI";"JO";"104.44211171"
"2016-07";"P1M";"CPI";"JP";"166.83872204"
"2016-07";"P1M";"CPI";"KR";"114.51543584"
"2016-07";"P1M";"CPI";"LT";"97.22247369"
"2016-07";"P1M";"CPI";"LU";"109.8113669"
"2016-07";"P1M";"CPI";"LV";"102.68495773"
"2016-07";"P1M";"CPI";"MTL";"114.05639363"
"2016-07";"P1M";"CPI";"MX";"190.47728801"
"2016-07";"P1M";"CPI";"MY";"135.05140352"
"2016-07";"P1M";"CPI";"NL";"112.28933437"
"2016-07";"P1M";"CPI";"NO";"124.51810248"
"2016-07";"P1M";"CPI";"NZ";"78.92113109"
"2016-07";"P1M";"CPI";"PE";"112.42471597"
"2016-07";"P1M";"CPI";"PH";"95.62620925"
"2016-07";"P1M";"CPI";"PL";"122.19006234"
"2016-07";"P1M";"CPI";"PT";"109.61766395"
"2016-07";"P1M";"CPI";"RO";"94.15988571"
"2016-07";"P1M";"CPI";"RU";"86.35375038"
"2016-07";"P1M";"CPI";"SA";"115.6951783"
"2016-07";"P1M";"CPI";"SE";"133.80867121"
"2016-07";"P1M";"CPI";"SG";"107.94434199"
"2016-07";"P1M";"CPI";"SI";"108.17865579"
"2016-07";"P1M";"CPI";"SK";"63.74109365"
"2016-07";"P1M";"CPI";"TH";"103.77169199"
"2016-07";"P1M";"CPI";"TR";"117.76618948"
"2016-07";"P1M";"CPI";"US";"132.30857549"
"2016-07";"P1M";"CPI";"ZA";"151.88679258"
"2016-07";"P1M";"PPI";"AR";"199.68099178"
"2016-07";"P1M";"PPI";"AT";"118.15245115"
"2016-07";"P1M";"PPI";"AU";"94.45655679"
"2016-07";"P1M";"PPI";"BE";"104.34380993"
"2016-07";"P1M";"PPI";"BG";"80.69016727"
"2016-07";"P1M";"PPI";"BR";"84.57167369"
"2016-07";"P1M";"PPI";"CA";"122.49085976"
"2016-07";"P1M";"PPI";"CL";"82.62565362"
"2016-07";"P1M";"PPI";"CN";"113.81773197"
"2016-07";"P1M";"PPI";"CYP";"103.2811949"
"2016-07";"P1M";"PPI";"CZ";"91.5474428"
"2016-07";"P1M";"PPI";"DE";"116.25059025"
"2016-07";"P1M";"PPI";"DK";"96.63071727"
"2016-07";"P1M";"PPI";"EE";"101.12721142"
"2016-07";"P1M";"PPI";"EG";"135.19752536"
"2016-07";"P1M";"PPI";"ES";"107.87674234"
"2016-07";"P1M";"PPI";"FI";"136.0504425"
"2016-07";"P1M";"PPI";"FR";"120.29643312"
"2016-07";"P1M";"PPI";"GB";"130.47438388"
"2016-07";"P1M";"PPI";"GR";"104.99524796"
"2016-07";"P1M";"PPI";"HK";"146.64971637"
"2016-07";"P1M";"PPI";"HR";"113.38040415"
"2016-07";"P1M";"PPI";"HU";"113.17718164"
"2016-07";"P1M";"PPI";"IE";"155.86172549"
"2016-07";"P1M";"PPI";"ILS";"113.89596798"
"2016-07";"P1M";"PPI";"IN";"121.34654256"
"2016-07";"P1M";"PPI";"IT";"115.78839951"
"2016-07";"P1M";"PPI";"JO";"145.37097387"
"2016-07";"P1M";"PPI";"JP";"160.37601084"
"2016-07";"P1M";"PPI";"KR";"129.89503003"
"2016-07";"P1M";"PPI";"LT";"98.5051537"
"2016-07";"P1M";"PPI";"LU";"104.25201231"
"2016-07";"P1M";"PPI";"LV";"93.35069644"
"2016-07";"P1M";"PPI";"MTL";"173.74124424"
"2016-07";"P1M";"PPI";"MX";"160.18395431"
"2016-07";"P1M";"PPI";"MY";"126.7703683"
"2016-07";"P1M";"PPI";"NL";"112.94545056"
"2016-07";"P1M";"PPI";"NO";"77.44387031"
"2016-07";"P1M";"PPI";"NZ";"75.31981263"
"2016-07";"P1M";"PPI";"PE";"114.08369189"
"2016-07";"P1M";"PPI";"PH";"125.52667235"
"2016-07";"P1M";"PPI";"PL";"119.57563266"
"2016-07";"P1M";"PPI";"PT";"115.98223231"
"2016-07";"P1M";"PPI";"RO";"77.27378809"
"2016-07";"P1M";"PPI";"RU";"86.74255298"
"2016-07";"P1M";"PPI";"SA";"122.662467"
"2016-07";"P1M";"PPI";"SE";"129.8516619"
"2016-07";"P1M";"PPI";"SG";"147.45658518"
"2016-07";"P1M";"PPI";"SI";"120.44064999"
"2016-07";"P1M";"PPI";"SK";"79.41170226"
"2016-07";"P1M";"PPI";"TH";"84.07992953"
"2016-07";"P1M";"PPI";"TR";"109.23885459"
"2016-07";"P1M";"PPI";"US";"121.31231331"
"2016-07";"P1M";"PPI";"ZA";"168.71656819"
"2016-08";"P1M";"CPI";"AR";"426.79350324"
"2016-08";"P1M";"CPI";"AT";"110.45176635"
"2016-08";"P1M";"CPI";"AU";"88.27643297"
"2016-08";"P1M";"CPI";"BE";"109.18563881"
"2016-08";"P1M";"CPI";"BG";"81.63745233"
"2016-08";"P1M";"CPI";"BR";"106.10627865"
"2016-08";"P1M";"CPI";"CA";"118.20453183"
"2016-08";"P1M";"CPI";"CL";"127.57468895"
"2016-08";"P1M";"CPI";"CN";"102.17662384"
"2016-08";"P1M";"CPI";"CYP";"116.74290322"
"2016-08";"P1M";"CPI";"CZ";"83.7696328"
"2016-08";"P1M";"CPI";"DE";"118.35136337"
"2016-08";"P1M";"CPI";"DK";"113.14603589"
"2016-08";"P1M";"CPI";"EE";"90.3025606"
"2016-08";"P1M";"CPI";"EG";"107.21065562"
"2016-08";"P1M";"CPI";"ES";"107.04594777"
"2016-08";"P1M";"CPI";"FI";"117.63594762"
"2016-08";"P1M";"CPI";"FR";"118.40027599"
"2016-08";"P1M";"CPI";"GB";"149.68247721"
"2016-08";"P1M";"CPI";"GR";"108.29307282"
"2016-08";"P1M";"CPI";"HK";"137.08682503"
"2016-08";"P1M";"CPI";"HR";"106.36405089"
"2016-08";"P1M";"CPI";"HU";"93.59199882"
"2016-08";"P1M";"CPI";"IE";"112.85323897"
"2016-08";"P1M";"CPI";"ILS";"130.77077135"
"2016-08";"P1M";"CPI";"IN";"93.21784501"
"2016-08";"P1M";"CPI";"IT";"112.1865017"
"2016-08";"P1M";"CPI";"JO";"105.81865186"
"2016-08";"P1M";"CPI";"JP";"164.41971185"
"2016-08";"P1M";"CPI";"KR";"112.68719073"
"2016-08";"P1M";"CPI";"LT";"97.13556996"
"2016-08";"P1M";"CPI";"LU";"109.56747124"
"2016-08";"P1M";"CPI";"LV";"102.66249325"
"2016-08";"P1M";"CPI";"MTL";"113.52433986"
"2016-08";"P1M";"CPI";"MX";"191.25294817"
"2016-08";"P1M";"CPI";"MY";"136.671972"
"2016-08";"P1M";"CPI";"NL";"111.9295822"
"2016-08";"P1M";"CPI";"NO";"123.56834888"
"2016-08";"P1M";"CPI";"NZ";"78.65740388"
"2016-08";"P1M";"CPI";"PE";"114.39198977"
"2016-08";"P1M";"CPI";"PH";"95.70786865"
"2016-08";"P1M";"CPI";"PL";"119.23480254"
"2016-08";"P1M";"CPI";"PT";"109.42199327"
"2016-08";"P1M";"CPI";"RO";"93.15995771"
"2016-08";"P1M";"CPI";"RU";"87.80030094"
"2016-08";"P1M";"CPI";"SA";"117.15792042"
"2016-08";"P1M";"CPI";"SE";"133.70462324"
"2016-08";"P1M";"CPI";"SG";"108.79599822"
"2016-08";"P1M";"CPI";"SI";"108.12092683"
"2016-08";"P1M";"CPI";"SK";"63.63082336"
"2016-08";"P1M";"CPI";"TH";"103.95381062"
"2016-08";"P1M";"CPI";"TR";"119.11486129"
"2016-08";"P1M";"CPI";"US";"133.66081765"
"2016-08";"P1M";"CPI";"ZA";"145.95112726"
"2016-08";"P1M";"PPI";"AR";"200.75552876"
"2016-08";"P1M";"PPI";"AT";"117.91655841"
"2016-08";"P1M";"PPI";"AU";"93.3625721"
"2016-08";"P1M";"PPI";"BE";"103.88566286"
"2016-08";"P1M";"PPI";"BG";"80.58384671"
"2016-08";"P1M";"PPI";"BR";"84.15155817"
"2016-08";"P1M";"PPI";"CA";"123.54007948"
"2016-08";"P1M";"PPI";"CL";"84.57326184"
"2016-08";"P1M";"PPI";"CN";"114.37896113"
"2016-08";"P1M";"PPI";"CYP";"102.98741009"
"2016-08";"P1M";"PPI";"CZ";"91.33115125"
"2016-08";"P1M";"PPI";"DE";"115.93780537"
"2016-08";"P1M";"PPI";"DK";"97.09168741"
"2016-08";"P1M";"PPI";"EE";"101.11839654"
"2016-08";"P1M";"PPI";"EG";"132.64167929"
"2016-08";"P1M";"PPI";"ES";"107.44348208"
"2016-08";"P1M";"PPI";"FI";"135.61217129"
"2016-08";"P1M";"PPI";"FR";"120.02417702"
"2016-08";"P1M";"PPI";"GB";"132.3191328"
"2016-08";"P1M";"PPI";"GR";"104.34981948"
"2016-08";"P1M";"PPI";"HK";"147.32367234"
"2016-08";"P1M";"PPI";"HR";"113.87953757"
"2016-08";"P1M";"PPI";"HU";"112.25920844"
"2016-08";"P1M";"PPI";"IE";"154.9312264"
"2016-08";"P1M";"PPI";"ILS";"115.15673494"
"2016-08";"P1M";"PPI";"IN";"122.54618875"
"2016-08";"P1M";"PPI";"IT";"115.75138111"
"2016-08";"P1M";"PPI";"JO";"149.46865737"
"2016-08";"P1M";"PPI";"JP";"157.83979141"
"2016-08";"P1M";"PPI";"KR";"127.65700724"
"2016-08";"P1M";"PPI";"LT";"98.113776"
"2016-08";"P1M";"PPI";"LU";"103.58266271"
"2016-08";"P1M";"PPI";"LV";"92.80518775"
"2016-08";"P1M";"PPI";"MTL";"173.34276516"
"2016-08";"P1M";"PPI";"MX";"160.24259121"
"2016-08";"P1M";"PPI";"MY";"126.96287622"
"2016-08";"P1M";"PPI";"NL";"112.52778716"
"2016-08";"P1M";"PPI";"NO";"77.40134495"
"2016-08";"P1M";"PPI";"NZ";"74.84899683"
"2016-08";"P1M";"PPI";"PE";"115.2490771"
"2016-08";"P1M";"PPI";"PH";"127.15951252"
"2016-08";"P1M";"PPI";"PL";"116.98665177"
"2016-08";"P1M";"PPI";"PT";"115.86239159"
"2016-08";"P1M";"PPI";"RO";"76.86095509"
"2016-08";"P1M";"PPI";"RU";"88.83137807"
"2016-08";"P1M";"PPI";"SA";"124.2346426"
"2016-08";"P1M";"PPI";"SE";"128.52744464"
"2016-08";"P1M";"PPI";"SG";"148.6605502"
"2016-08";"P1M";"PPI";"SI";"120.16937204"
"2016-08";"P1M";"PPI";"SK";"79.59329504"
"2016-08";"P1M";"PPI";"TH";"84.29503849"
"2016-08";"P1M";"PPI";"TR";"110.46070168"
"2016-08";"P1M";"PPI";"US";"122.4311139"
"2016-08";"P1M";"PPI";"ZA";"162.32186021"
"2016-09";"P1M";"CPI";"AR";"426.94130516"
"2016-09";"P1M";"CPI";"AT";"109.75066361"
"2016-09";"P1M";"CPI";"AU";"88.16591425"
"2016-09";"P1M";"CPI";"BE";"108.65578403"
"2016-09";"P1M";"CPI";"BG";"81.51242291"
"2016-09";"P1M";"CPI";"BR";"106.74881881"
"2016-09";"P1M";"CPI";"CA";"118.23458294"
"2016-09";"P1M";"CPI";"CL";"128.65754262"
"2016-09";"P1M";"CPI";"CN";"102.03263966"
"2016-09";"P1M";"CPI";"CYP";"116.31513095"
"2016-09";"P1M";"CPI";"CZ";"83.26312625"
"2016-09";"P1M";"CPI";"DE";"117.68987553"
"2016-09";"P1M";"CPI";"DK";"112.73035773"
"2016-09";"P1M";"CPI";"EE";"89.55155074"
"2016-09";"P1M";"CPI";"EG";"105.78132427"
"2016-09";"P1M";"CPI";"ES";"106.46115298"
"2016-09";"P1M";"CPI";"FI";"117.03007297"
"2016-09";"P1M";"CPI";"FR";"117.71443687"
"2016-09";"P1M";"CPI";"GB";"148.15575613"
"2016-09";"P1M";"CPI";"GR";"108.01499522"
"2016-09";"P1M";"CPI";"HK";"136.84499485"
"2016-09";"P1M";"CPI";"HR";"105.85890717"
"2016-09";"P1M";"CPI";"HU";"92.38756913"
"2016-09";"P1M";"CPI";"IE";"112.35210294"
"2016-09";"P1M";"CPI";"ILS";"129.11432365"
"2016-09";"P1M";"CPI";"IN";"92.57881352"
"2016-09";"P1M";"CPI";"IT";"111.41813044"
"2016-09";"P1M";"CPI";"JO";"105.77579142"
"2016-09";"P1M";"CPI";"JP";"164.78054876"
"2016-09";"P1M";"CPI";"KR";"111.54035699"
"2016-09";"P1M";"CPI";"LT";"96.62689001"
"2016-09";"P1M";"CPI";"LU";"108.85996495"
"2016-09";"P1M";"CPI";"LV";"101.86798824"
"2016-09";"P1M";"CPI";"MTL";"113.01202066"
"2016-09";"P1M";"CPI";"MX";"196.14035591"
"2016-09";"P1M";"CPI";"MY";"139.01450566"
"2016-09";"P1M";"CPI";"NL";"111.35109801"
"2016-09";"P1M";"CPI";"NO";"121.62871089"
