"CubeId";"SNB20@SNB.CTR.REAL"
"PublishingDate";"2023-11-07 08:55"

"Date";"frequency";"DEFL";"CTRY";"Value"
"2012-03";"P1M";"CPI";"MTL";"109.96276939"
"2012-03";"P1M";"CPI";"MX";"165.88402854"
"2012-03";"P1M";"CPI";"MY";"124.27438611"
"2012-03";"P1M";"CPI";"NL";"108.720548"
"2012-03";"P1M";"CPI";"NO";"102.35300413"
"2012-03";"P1M";"CPI";"NZ";"78.12863995"
"2012-03";"P1M";"CPI";"PE";"114.39968244"
"2012-03";"P1M";"CPI";"PH";"105.01614121"
"2012-03";"P1M";"CPI";"PL";"105.7172067"
"2012-03";"P1M";"CPI";"PT";"102.58047544"
"2012-03";"P1M";"CPI";"RO";"88.1701057"
"2012-03";"P1M";"CPI";"RU";"63.50346425"
"2012-03";"P1M";"CPI";"SA";"141.04085421"
"2012-03";"P1M";"CPI";"SE";"116.18271654"
"2012-03";"P1M";"CPI";"SG";"114.3907154"
"2012-03";"P1M";"CPI";"SI";"101.95788069"
"2012-03";"P1M";"CPI";"SK";"59.3157746"
"2012-03";"P1M";"CPI";"TH";"104.37939512"
"2012-03";"P1M";"CPI";"TR";"109.28045576"
"2012-03";"P1M";"CPI";"US";"152.47345856"
"2012-03";"P1M";"CPI";"ZA";"112.34492493"
"2012-04";"P1M";"CPI";"AR";"300.47337782"
"2012-04";"P1M";"CPI";"AT";"107.94820843"
"2012-04";"P1M";"CPI";"AU";"76.88797064"
"2012-04";"P1M";"CPI";"BE";"105.46960212"
"2012-04";"P1M";"CPI";"BG";"75.57897768"
"2012-04";"P1M";"CPI";"BR";"91.12802358"
"2012-04";"P1M";"CPI";"CA";"103.14534549"
"2012-04";"P1M";"CPI";"CL";"118.47037572"
"2012-04";"P1M";"CPI";"CN";"114.04478062"
"2012-04";"P1M";"CPI";"CYP";"102.30639557"
"2012-04";"P1M";"CPI";"CZ";"73.22443455"
"2012-04";"P1M";"CPI";"DE";"113.46822073"
"2012-04";"P1M";"CPI";"DK";"106.80699436"
"2012-04";"P1M";"CPI";"EE";"85.69494491"
"2012-04";"P1M";"CPI";"EG";"121.65773468"
"2012-04";"P1M";"CPI";"ES";"99.84408612"
"2012-04";"P1M";"CPI";"FI";"111.849667"
"2012-04";"P1M";"CPI";"FR";"111.16066504"
"2012-04";"P1M";"CPI";"GB";"140.38465498"
"2012-04";"P1M";"CPI";"GR";"95.24563964"
"2012-04";"P1M";"CPI";"HK";"172.7814636"
"2012-04";"P1M";"CPI";"HR";"99.46657232"
"2012-04";"P1M";"CPI";"HU";"83.623281"
"2012-04";"P1M";"CPI";"IE";"104.60857007"
"2012-04";"P1M";"CPI";"ILS";"140.86043669"
"2012-04";"P1M";"CPI";"IN";"103.01584078"
"2012-04";"P1M";"CPI";"IT";"105.0981501"
"2012-04";"P1M";"CPI";"JO";"123.46367499"
"2012-04";"P1M";"CPI";"JP";"147.44155541"
"2012-04";"P1M";"CPI";"KR";"130.32577282"
"2012-04";"P1M";"CPI";"LT";"90.97067734"
"2012-04";"P1M";"CPI";"LU";"104.5704215"
"2012-04";"P1M";"CPI";"LV";"95.19094824"
"2012-04";"P1M";"CPI";"MTL";"108.98216094"
"2012-04";"P1M";"CPI";"MX";"169.18774875"
"2012-04";"P1M";"CPI";"MY";"124.31250418"
"2012-04";"P1M";"CPI";"NL";"108.54971491"
"2012-04";"P1M";"CPI";"NO";"102.9480537"
"2012-04";"P1M";"CPI";"NZ";"77.99127369"
"2012-04";"P1M";"CPI";"PE";"112.93378886"
"2012-04";"P1M";"CPI";"PH";"103.60047065"
"2012-04";"P1M";"CPI";"PL";"106.42665843"
"2012-04";"P1M";"CPI";"PT";"102.43082992"
"2012-04";"P1M";"CPI";"RO";"88.31981781"
"2012-04";"P1M";"CPI";"RU";"63.32019468"
"2012-04";"P1M";"CPI";"SA";"140.15702214"
"2012-04";"P1M";"CPI";"SE";"115.7112522"
"2012-04";"P1M";"CPI";"SG";"112.57874434"
"2012-04";"P1M";"CPI";"SI";"101.45083869"
"2012-04";"P1M";"CPI";"SK";"59.16301804"
"2012-04";"P1M";"CPI";"TH";"104.51687925"
"2012-04";"P1M";"CPI";"TR";"107.38058943"
"2012-04";"P1M";"CPI";"US";"151.62322351"
"2012-04";"P1M";"CPI";"ZA";"114.6564155"
"2012-05";"P1M";"CPI";"AR";"293.20529727"
"2012-05";"P1M";"CPI";"AT";"108.020824"
"2012-05";"P1M";"CPI";"AU";"77.36446811"
"2012-05";"P1M";"CPI";"BE";"105.40855675"
"2012-05";"P1M";"CPI";"BG";"75.27055249"
"2012-05";"P1M";"CPI";"BR";"94.39651214"
"2012-05";"P1M";"CPI";"CA";"102.29871852"
"2012-05";"P1M";"CPI";"CL";"118.00938146"
"2012-05";"P1M";"CPI";"CN";"110.62842008"
"2012-05";"P1M";"CPI";"CYP";"101.9976504"
"2012-05";"P1M";"CPI";"CZ";"74.48774245"
"2012-05";"P1M";"CPI";"DE";"113.25234527"
"2012-05";"P1M";"CPI";"DK";"106.52332227"
"2012-05";"P1M";"CPI";"EE";"85.57540128"
"2012-05";"P1M";"CPI";"EG";"117.74134458"
"2012-05";"P1M";"CPI";"ES";"99.87701318"
"2012-05";"P1M";"CPI";"FI";"111.53697766"
"2012-05";"P1M";"CPI";"FR";"111.16435631"
"2012-05";"P1M";"CPI";"GB";"137.2705173"
"2012-05";"P1M";"CPI";"GR";"95.30973316"
"2012-05";"P1M";"CPI";"HK";"167.49408834"
"2012-05";"P1M";"CPI";"HR";"98.46314534"
"2012-05";"P1M";"CPI";"HU";"83.36506412"
"2012-05";"P1M";"CPI";"IE";"104.52684516"
"2012-05";"P1M";"CPI";"ILS";"140.13860914"
"2012-05";"P1M";"CPI";"IN";"104.46763471"
"2012-05";"P1M";"CPI";"IT";"105.11373892"
"2012-05";"P1M";"CPI";"JO";"119.58114032"
"2012-05";"P1M";"CPI";"JP";"141.04955033"
"2012-05";"P1M";"CPI";"KR";"128.92766859"
"2012-05";"P1M";"CPI";"LT";"90.87780397"
"2012-05";"P1M";"CPI";"LU";"104.51650674"
"2012-05";"P1M";"CPI";"LV";"94.98759822"
"2012-05";"P1M";"CPI";"MTL";"108.99286238"
"2012-05";"P1M";"CPI";"MX";"170.76527991"
"2012-05";"P1M";"CPI";"MY";"122.31729363"
"2012-05";"P1M";"CPI";"NL";"108.32677731"
"2012-05";"P1M";"CPI";"NO";"102.76617861"
"2012-05";"P1M";"CPI";"NZ";"79.99664096"
"2012-05";"P1M";"CPI";"PE";"109.96377002"
"2012-05";"P1M";"CPI";"PH";"101.02323483"
"2012-05";"P1M";"CPI";"PL";"108.89227497"
"2012-05";"P1M";"CPI";"PT";"102.48736945"
"2012-05";"P1M";"CPI";"RO";"89.21374415"
"2012-05";"P1M";"CPI";"RU";"64.07137806"
"2012-05";"P1M";"CPI";"SA";"135.88753341"
"2012-05";"P1M";"CPI";"SE";"117.50934001"
"2012-05";"P1M";"CPI";"SG";"110.24220023"
"2012-05";"P1M";"CPI";"SI";"101.05570869"
"2012-05";"P1M";"CPI";"SK";"59.0383706"
"2012-05";"P1M";"CPI";"TH";"102.86901474"
"2012-05";"P1M";"CPI";"TR";"105.59244882"
"2012-05";"P1M";"CPI";"US";"147.89212556"
"2012-05";"P1M";"CPI";"ZA";"115.70532287"
"2012-06";"P1M";"CPI";"AR";"286.92473125"
"2012-06";"P1M";"CPI";"AT";"107.61772433"
"2012-06";"P1M";"CPI";"AU";"75.52739563"
"2012-06";"P1M";"CPI";"BE";"105.46871819"
"2012-06";"P1M";"CPI";"BG";"75.33567839"
"2012-06";"P1M";"CPI";"BR";"95.29893414"
"2012-06";"P1M";"CPI";"CA";"101.974722"
"2012-06";"P1M";"CPI";"CL";"117.09417823"
"2012-06";"P1M";"CPI";"CN";"108.64360832"
"2012-06";"P1M";"CPI";"CYP";"102.64785905"
"2012-06";"P1M";"CPI";"CZ";"75.21314034"
"2012-06";"P1M";"CPI";"DE";"113.30366063"
"2012-06";"P1M";"CPI";"DK";"106.29679011"
"2012-06";"P1M";"CPI";"EE";"85.42676581"
"2012-06";"P1M";"CPI";"EG";"115.48569106"
"2012-06";"P1M";"CPI";"ES";"99.90085737"
"2012-06";"P1M";"CPI";"FI";"111.25365101"
"2012-06";"P1M";"CPI";"FR";"110.92177667"
"2012-06";"P1M";"CPI";"GB";"137.55897046"
"2012-06";"P1M";"CPI";"GR";"95.34279698"
"2012-06";"P1M";"CPI";"HK";"163.28393596"
"2012-06";"P1M";"CPI";"HR";"98.73091598"
"2012-06";"P1M";"CPI";"HU";"83.13433203"
"2012-06";"P1M";"CPI";"IE";"104.55040714"
"2012-06";"P1M";"CPI";"ILS";"139.919219"
"2012-06";"P1M";"CPI";"IN";"104.5356586"
"2012-06";"P1M";"CPI";"IT";"104.796163"
"2012-06";"P1M";"CPI";"JO";"116.49568961"
"2012-06";"P1M";"CPI";"JP";"137.40804747"
"2012-06";"P1M";"CPI";"KR";"126.57613876"
"2012-06";"P1M";"CPI";"LT";"90.58708986"
"2012-06";"P1M";"CPI";"LU";"104.37712152"
"2012-06";"P1M";"CPI";"LV";"94.75419428"
"2012-06";"P1M";"CPI";"MTL";"108.42222824"
"2012-06";"P1M";"CPI";"MX";"169.76575042"
"2012-06";"P1M";"CPI";"MY";"122.46086947"
"2012-06";"P1M";"CPI";"NL";"108.04556253"
"2012-06";"P1M";"CPI";"NO";"102.53471767"
"2012-06";"P1M";"CPI";"NZ";"77.6148268"
"2012-06";"P1M";"CPI";"PE";"107.64900041"
"2012-06";"P1M";"CPI";"PH";"98.2225264"
"2012-06";"P1M";"CPI";"PL";"108.86978658"
"2012-06";"P1M";"CPI";"PT";"102.44574619"
"2012-06";"P1M";"CPI";"RO";"89.29796155"
"2012-06";"P1M";"CPI";"RU";"66.01790119"
"2012-06";"P1M";"CPI";"SA";"131.95356643"
"2012-06";"P1M";"CPI";"SE";"115.96845465"
"2012-06";"P1M";"CPI";"SG";"108.65654618"
"2012-06";"P1M";"CPI";"SI";"101.46964832"
"2012-06";"P1M";"CPI";"SK";"58.81948597"
"2012-06";"P1M";"CPI";"TH";"101.3127837"
"2012-06";"P1M";"CPI";"TR";"104.27227676"
"2012-06";"P1M";"CPI";"US";"144.62435838"
"2012-06";"P1M";"CPI";"ZA";"115.8682609"
"2012-07";"P1M";"CPI";"AR";"282.71314454"
"2012-07";"P1M";"CPI";"AT";"107.42033823"
"2012-07";"P1M";"CPI";"AU";"71.53481388"
"2012-07";"P1M";"CPI";"BE";"105.23404773"
"2012-07";"P1M";"CPI";"BG";"74.32754597"
"2012-07";"P1M";"CPI";"BR";"91.73152635"
"2012-07";"P1M";"CPI";"CA";"98.82404875"
"2012-07";"P1M";"CPI";"CL";"111.77388282"
"2012-07";"P1M";"CPI";"CN";"106.50549896"
"2012-07";"P1M";"CPI";"CYP";"102.42684063"
"2012-07";"P1M";"CPI";"CZ";"74.74996082"
"2012-07";"P1M";"CPI";"DE";"113.13912986"
"2012-07";"P1M";"CPI";"DK";"106.15610665"
"2012-07";"P1M";"CPI";"EE";"85.26438411"
"2012-07";"P1M";"CPI";"EG";"113.71711354"
"2012-07";"P1M";"CPI";"ES";"99.46278796"
"2012-07";"P1M";"CPI";"FI";"111.05003429"
"2012-07";"P1M";"CPI";"FR";"111.00326673"
"2012-07";"P1M";"CPI";"GB";"134.14979948"
"2012-07";"P1M";"CPI";"GR";"95.46739029"
"2012-07";"P1M";"CPI";"HK";"163.24871371"
"2012-07";"P1M";"CPI";"HR";"98.46414171"
"2012-07";"P1M";"CPI";"HU";"80.96046011"
"2012-07";"P1M";"CPI";"IE";"104.53017537"
"2012-07";"P1M";"CPI";"ILS";"141.10258665"
"2012-07";"P1M";"CPI";"IN";"101.2153776"
"2012-07";"P1M";"CPI";"IT";"104.75842965"
"2012-07";"P1M";"CPI";"JO";"113.35360625"
"2012-07";"P1M";"CPI";"JP";"134.67885678"
"2012-07";"P1M";"CPI";"KR";"122.2523767"
"2012-07";"P1M";"CPI";"LT";"90.208005"
"2012-07";"P1M";"CPI";"LU";"104.45102504"
"2012-07";"P1M";"CPI";"LV";"94.73066299"
"2012-07";"P1M";"CPI";"MTL";"108.67124502"
"2012-07";"P1M";"CPI";"MX";"158.95849197"
"2012-07";"P1M";"CPI";"MY";"119.63838023"
"2012-07";"P1M";"CPI";"NL";"107.85681393"
"2012-07";"P1M";"CPI";"NO";"101.54937174"
"2012-07";"P1M";"CPI";"NZ";"74.38722667"
"2012-07";"P1M";"CPI";"PE";"104.16452699"
"2012-07";"P1M";"CPI";"PH";"94.09018438"
"2012-07";"P1M";"CPI";"PL";"106.22194323"
"2012-07";"P1M";"CPI";"PT";"102.17706485"
"2012-07";"P1M";"CPI";"RO";"90.31786571"
"2012-07";"P1M";"CPI";"RU";"63.24817887"
"2012-07";"P1M";"CPI";"SA";"129.50350633"
"2012-07";"P1M";"CPI";"SE";"111.8631606"
"2012-07";"P1M";"CPI";"SG";"105.3109566"
"2012-07";"P1M";"CPI";"SI";"101.71792169"
"2012-07";"P1M";"CPI";"SK";"58.74412122"
"2012-07";"P1M";"CPI";"TH";"99.04936607"
"2012-07";"P1M";"CPI";"TR";"101.33751331"
"2012-07";"P1M";"CPI";"US";"142.14426142"
"2012-07";"P1M";"CPI";"ZA";"112.23121387"
"2012-08";"P1M";"CPI";"AR";"285.86020815"
"2012-08";"P1M";"CPI";"AT";"107.10523455"
"2012-08";"P1M";"CPI";"AU";"70.67180998"
"2012-08";"P1M";"CPI";"BE";"104.68732538"
"2012-08";"P1M";"CPI";"BG";"73.82452707"
"2012-08";"P1M";"CPI";"BR";"92.06535114"
"2012-08";"P1M";"CPI";"CA";"97.27395065"
"2012-08";"P1M";"CPI";"CL";"110.22341538"
"2012-08";"P1M";"CPI";"CN";"107.37292229"
"2012-08";"P1M";"CPI";"CYP";"102.09485066"
"2012-08";"P1M";"CPI";"CZ";"73.34607179"
"2012-08";"P1M";"CPI";"DE";"112.73800827"
"2012-08";"P1M";"CPI";"DK";"105.96267819"
"2012-08";"P1M";"CPI";"EE";"84.81556494"
"2012-08";"P1M";"CPI";"EG";"114.53772976"
"2012-08";"P1M";"CPI";"ES";"99.03248137"
"2012-08";"P1M";"CPI";"FI";"110.98479092"
"2012-08";"P1M";"CPI";"FR";"110.67071132"
"2012-08";"P1M";"CPI";"GB";"134.02502402"
"2012-08";"P1M";"CPI";"GR";"95.55465957"
"2012-08";"P1M";"CPI";"HK";"161.27564438"
"2012-08";"P1M";"CPI";"HR";"97.6151145"
"2012-08";"P1M";"CPI";"HU";"78.42549637"
"2012-08";"P1M";"CPI";"IE";"104.32813667"
"2012-08";"P1M";"CPI";"ILS";"141.74479056"
"2012-08";"P1M";"CPI";"IN";"101.19203975"
"2012-08";"P1M";"CPI";"IT";"104.56498529"
"2012-08";"P1M";"CPI";"JO";"113.98971588"
"2012-08";"P1M";"CPI";"JP";"135.34148558"
"2012-08";"P1M";"CPI";"KR";"121.81059792"
"2012-08";"P1M";"CPI";"LT";"89.83993031"
"2012-08";"P1M";"CPI";"LU";"103.94385129"
"2012-08";"P1M";"CPI";"LV";"94.45578658"
"2012-08";"P1M";"CPI";"MTL";"108.24998156"
"2012-08";"P1M";"CPI";"MX";"157.73896211"
"2012-08";"P1M";"CPI";"MY";"118.63851796"
"2012-08";"P1M";"CPI";"NL";"107.60913292"
"2012-08";"P1M";"CPI";"NO";"99.88620565"
"2012-08";"P1M";"CPI";"NZ";"73.89193586"
"2012-08";"P1M";"CPI";"PE";"103.94438068"
"2012-08";"P1M";"CPI";"PH";"94.73669777"
"2012-08";"P1M";"CPI";"PL";"103.74387636"
"2012-08";"P1M";"CPI";"PT";"101.9250593"
"2012-08";"P1M";"CPI";"RO";"89.1030014"
"2012-08";"P1M";"CPI";"RU";"62.36510663"
"2012-08";"P1M";"CPI";"SA";"130.11163436"
"2012-08";"P1M";"CPI";"SE";"108.27809648"
"2012-08";"P1M";"CPI";"SG";"104.87445766"
"2012-08";"P1M";"CPI";"SI";"101.10088681"
"2012-08";"P1M";"CPI";"SK";"58.61516088"
"2012-08";"P1M";"CPI";"TH";"98.83697625"
"2012-08";"P1M";"CPI";"TR";"100.43342116"
"2012-08";"P1M";"CPI";"US";"142.52867614"
"2012-08";"P1M";"CPI";"ZA";"112.75935731"
"2012-09";"P1M";"CPI";"AR";"295.59795274"
"2012-09";"P1M";"CPI";"AT";"105.9848156"
"2012-09";"P1M";"CPI";"AU";"73.13387562"
"2012-09";"P1M";"CPI";"BE";"103.87367646"
"2012-09";"P1M";"CPI";"BG";"72.77027851"
"2012-09";"P1M";"CPI";"BR";"94.23087857"
"2012-09";"P1M";"CPI";"CA";"98.61162666"
"2012-09";"P1M";"CPI";"CL";"111.60409083"
"2012-09";"P1M";"CPI";"CN";"110.68719494"
"2012-09";"P1M";"CPI";"CYP";"101.63223088"
"2012-09";"P1M";"CPI";"CZ";"71.94102153"
"2012-09";"P1M";"CPI";"DE";"111.8616315"
"2012-09";"P1M";"CPI";"DK";"105.42397152"
"2012-09";"P1M";"CPI";"EE";"83.9203399"
"2012-09";"P1M";"CPI";"EG";"117.65050693"
"2012-09";"P1M";"CPI";"ES";"97.62018556"
"2012-09";"P1M";"CPI";"FI";"110.18716367"
"2012-09";"P1M";"CPI";"FR";"109.97823965"
"2012-09";"P1M";"CPI";"GB";"134.33217793"
"2012-09";"P1M";"CPI";"GR";"94.73213177"
"2012-09";"P1M";"CPI";"HK";"166.106677"
"2012-09";"P1M";"CPI";"HR";"95.49093539"
"2012-09";"P1M";"CPI";"HU";"78.95650984"
"2012-09";"P1M";"CPI";"IE";"103.60662807"
"2012-09";"P1M";"CPI";"ILS";"143.26027579"
"2012-09";"P1M";"CPI";"IN";"101.639274"
"2012-09";"P1M";"CPI";"IT";"103.60418894"
"2012-09";"P1M";"CPI";"JO";"117.57279191"
"2012-09";"P1M";"CPI";"JP";"138.55769312"
"2012-09";"P1M";"CPI";"KR";"123.91878641"
"2012-09";"P1M";"CPI";"LT";"89.12290729"
"2012-09";"P1M";"CPI";"LU";"102.86856615"
"2012-09";"P1M";"CPI";"LV";"93.7060427"
"2012-09";"P1M";"CPI";"MTL";"106.98965688"
"2012-09";"P1M";"CPI";"MX";"159.12962352"
"2012-09";"P1M";"CPI";"MY";"120.65421473"
"2012-09";"P1M";"CPI";"NL";"106.67174972"
"2012-09";"P1M";"CPI";"NO";"99.71733784"
"2012-09";"P1M";"CPI";"NZ";"75.46438144"
"2012-09";"P1M";"CPI";"PE";"106.05110292"
"2012-09";"P1M";"CPI";"PH";"96.78342289"
"2012-09";"P1M";"CPI";"PL";"104.04367792"
"2012-09";"P1M";"CPI";"PT";"101.16798354"
"2012-09";"P1M";"CPI";"RO";"87.16272766"
"2012-09";"P1M";"CPI";"RU";"62.71894853"
"2012-09";"P1M";"CPI";"SA";"133.47830555"
"2012-09";"P1M";"CPI";"SE";"110.49672523"
"2012-09";"P1M";"CPI";"SG";"105.84479263"
"2012-09";"P1M";"CPI";"SI";"99.60059237"
"2012-09";"P1M";"CPI";"SK";"58.11256539"
"2012-09";"P1M";"CPI";"TH";"99.93595158"
"2012-09";"P1M";"CPI";"TR";"103.02793169"
"2012-09";"P1M";"CPI";"US";"146.24952739"
"2012-09";"P1M";"CPI";"ZA";"115.2617114"
"2012-10";"P1M";"CPI";"AR";"298.60047092"
"2012-10";"P1M";"CPI";"AT";"105.64672526"
"2012-10";"P1M";"CPI";"AU";"74.32249055"
"2012-10";"P1M";"CPI";"BE";"103.58578537"
"2012-10";"P1M";"CPI";"BG";"72.86006091"
"2012-10";"P1M";"CPI";"BR";"94.59784797"
"2012-10";"P1M";"CPI";"CA";"99.95590222"
"2012-10";"P1M";"CPI";"CL";"112.3969579"
"2012-10";"P1M";"CPI";"CN";"111.17756791"
"2012-10";"P1M";"CPI";"CYP";"101.51253982"
"2012-10";"P1M";"CPI";"CZ";"72.27314975"
"2012-10";"P1M";"CPI";"DE";"111.59993178"
"2012-10";"P1M";"CPI";"DK";"105.36988403"
"2012-10";"P1M";"CPI";"EE";"83.5742429"
"2012-10";"P1M";"CPI";"EG";"118.19024341"
"2012-10";"P1M";"CPI";"ES";"97.30017915"
"2012-10";"P1M";"CPI";"FI";"109.99440193"
"2012-10";"P1M";"CPI";"FR";"109.71041773"
"2012-10";"P1M";"CPI";"GB";"135.07722824"
"2012-10";"P1M";"CPI";"GR";"93.90419955"
"2012-10";"P1M";"CPI";"HK";"166.25174788"
"2012-10";"P1M";"CPI";"HR";"96.17712751"
"2012-10";"P1M";"CPI";"HU";"78.23787317"
"2012-10";"P1M";"CPI";"IE";"103.53818975"
"2012-10";"P1M";"CPI";"ILS";"141.49328204"
"2012-10";"P1M";"CPI";"IN";"99.08581437"
"2012-10";"P1M";"CPI";"IT";"103.53643738"
"2012-10";"P1M";"CPI";"JO";"118.29020121"
"2012-10";"P1M";"CPI";"JP";"141.10146379"
"2012-10";"P1M";"CPI";"KR";"122.79011386"
"2012-10";"P1M";"CPI";"LT";"89.18994484"
"2012-10";"P1M";"CPI";"LU";"102.49501791"
"2012-10";"P1M";"CPI";"LV";"93.65408523"
"2012-10";"P1M";"CPI";"MTL";"106.47949113"
"2012-10";"P1M";"CPI";"MX";"159.1474512"
"2012-10";"P1M";"CPI";"MY";"120.58453277"
"2012-10";"P1M";"CPI";"NL";"105.86535473"
"2012-10";"P1M";"CPI";"NO";"99.36956433"
"2012-10";"P1M";"CPI";"NZ";"75.8434823"
"2012-10";"P1M";"CPI";"PE";"106.34468891"
"2012-10";"P1M";"CPI";"PH";"96.75791766"
"2012-10";"P1M";"CPI";"PL";"103.12795304"
"2012-10";"P1M";"CPI";"PT";"101.10012589"
"2012-10";"P1M";"CPI";"RO";"88.25186112"
"2012-10";"P1M";"CPI";"RU";"62.24731368"
"2012-10";"P1M";"CPI";"SA";"133.95264636"
"2012-10";"P1M";"CPI";"SE";"111.86122716"
"2012-10";"P1M";"CPI";"SG";"106.20635427"
"2012-10";"P1M";"CPI";"SI";"99.61281828"
"2012-10";"P1M";"CPI";"SK";"57.88944577"
"2012-10";"P1M";"CPI";"TH";"99.57055636"
"2012-10";"P1M";"CPI";"TR";"103.30735525"
"2012-10";"P1M";"CPI";"US";"147.14513267"
"2012-10";"P1M";"CPI";"ZA";"120.4417481"
"2012-11";"P1M";"CPI";"AR";"296.87742217"
"2012-11";"P1M";"CPI";"AT";"105.62419409"
"2012-11";"P1M";"CPI";"AU";"72.76325351"
"2012-11";"P1M";"CPI";"BE";"103.78430658"
"2012-11";"P1M";"CPI";"BG";"73.02052325"
"2012-11";"P1M";"CPI";"BR";"94.70948312"
"2012-11";"P1M";"CPI";"CA";"100.14010913"
"2012-11";"P1M";"CPI";"CL";"112.57344964"
"2012-11";"P1M";"CPI";"CN";"109.27507062"
"2012-11";"P1M";"CPI";"CYP";"101.63303454"
"2012-11";"P1M";"CPI";"CZ";"73.65681663"
"2012-11";"P1M";"CPI";"DE";"111.54783362"
"2012-11";"P1M";"CPI";"DK";"105.4607175"
"2012-11";"P1M";"CPI";"EE";"83.60326069"
"2012-11";"P1M";"CPI";"EG";"117.73243734"
"2012-11";"P1M";"CPI";"ES";"97.7088316"
"2012-11";"P1M";"CPI";"FI";"110.23533915"
"2012-11";"P1M";"CPI";"FR";"109.91610499"
"2012-11";"P1M";"CPI";"GB";"134.44293732"
"2012-11";"P1M";"CPI";"GR";"94.2332379"
"2012-11";"P1M";"CPI";"HK";"164.12295743"
"2012-11";"P1M";"CPI";"HR";"96.76568389"
"2012-11";"P1M";"CPI";"HU";"78.47297309"
"2012-11";"P1M";"CPI";"IE";"103.87135994"
"2012-11";"P1M";"CPI";"ILS";"141.70162832"
"2012-11";"P1M";"CPI";"IN";"100.89742642"
"2012-11";"P1M";"CPI";"IT";"103.56761121"
"2012-11";"P1M";"CPI";"JO";"115.31131979"
"2012-11";"P1M";"CPI";"JP";"143.34256129"
"2012-11";"P1M";"CPI";"KR";"119.73114885"
"2012-11";"P1M";"CPI";"LT";"89.29162362"
"2012-11";"P1M";"CPI";"LU";"102.61037224"
"2012-11";"P1M";"CPI";"LV";"93.64593943"
"2012-11";"P1M";"CPI";"MTL";"106.91982318"
"2012-11";"P1M";"CPI";"MX";"159.69616153"
"2012-11";"P1M";"CPI";"MY";"119.40065136"
"2012-11";"P1M";"CPI";"NL";"105.97572874"
"2012-11";"P1M";"CPI";"NO";"98.51293648"
"2012-11";"P1M";"CPI";"NZ";"75.17591223"
"2012-11";"P1M";"CPI";"PE";"105.58187433"
"2012-11";"P1M";"CPI";"PH";"95.087416"
"2012-11";"P1M";"CPI";"PL";"103.83935373"
"2012-11";"P1M";"CPI";"PT";"101.26710743"
"2012-11";"P1M";"CPI";"RO";"87.72057106"
"2012-11";"P1M";"CPI";"RU";"61.97727749"
"2012-11";"P1M";"CPI";"SA";"132.31543212"
"2012-11";"P1M";"CPI";"SE";"112.20453474"
"2012-11";"P1M";"CPI";"SG";"105.17796988"
"2012-11";"P1M";"CPI";"SI";"99.8048621"
"2012-11";"P1M";"CPI";"SK";"57.9367004"
"2012-11";"P1M";"CPI";"TH";"98.93387883"
"2012-11";"P1M";"CPI";"TR";"101.33574944"
"2012-11";"P1M";"CPI";"US";"145.91498335"
"2012-11";"P1M";"CPI";"ZA";"120.71108571"
"2012-12";"P1M";"CPI";"AR";"304.95578869"
"2012-12";"P1M";"CPI";"AT";"105.14250538"
"2012-12";"P1M";"CPI";"AU";"73.63364377"
"2012-12";"P1M";"CPI";"BE";"103.32569883"
"2012-12";"P1M";"CPI";"BG";"72.57257277"
"2012-12";"P1M";"CPI";"BR";"96.71834553"
"2012-12";"P1M";"CPI";"CA";"101.30576383"
"2012-12";"P1M";"CPI";"CL";"113.92180582"
"2012-12";"P1M";"CPI";"CN";"110.80429296"
"2012-12";"P1M";"CPI";"CYP";"101.04088891"
"2012-12";"P1M";"CPI";"CZ";"72.9143535"
"2012-12";"P1M";"CPI";"DE";"111.01676698"
"2012-12";"P1M";"CPI";"DK";"105.111013"
"2012-12";"P1M";"CPI";"EE";"83.15697956"
"2012-12";"P1M";"CPI";"EG";"119.20540304"
"2012-12";"P1M";"CPI";"ES";"97.22659127"
"2012-12";"P1M";"CPI";"FI";"109.73788807"
"2012-12";"P1M";"CPI";"FR";"109.39253078"
"2012-12";"P1M";"CPI";"GB";"135.2615721"
"2012-12";"P1M";"CPI";"GR";"94.08096053"
"2012-12";"P1M";"CPI";"HK";"166.67233978"
"2012-12";"P1M";"CPI";"HR";"96.12417137"
"2012-12";"P1M";"CPI";"HU";"78.99466238"
"2012-12";"P1M";"CPI";"IE";"103.11403659"
"2012-12";"P1M";"CPI";"ILS";"139.78608059"
"2012-12";"P1M";"CPI";"IN";"101.46905583"
"2012-12";"P1M";"CPI";"IT";"103.11168957"
"2012-12";"P1M";"CPI";"JO";"117.55985293"
"2012-12";"P1M";"CPI";"JP";"150.79921414"
"2012-12";"P1M";"CPI";"KR";"120.51894149"
"2012-12";"P1M";"CPI";"LT";"88.85485103"
"2012-12";"P1M";"CPI";"LU";"102.25097199"
"2012-12";"P1M";"CPI";"LV";"93.06611146"
"2012-12";"P1M";"CPI";"MTL";"106.83642525"
"2012-12";"P1M";"CPI";"MX";"160.09111521"
"2012-12";"P1M";"CPI";"MY";"121.4253378"
"2012-12";"P1M";"CPI";"NL";"105.38274884"
"2012-12";"P1M";"CPI";"NO";"98.09725778"
"2012-12";"P1M";"CPI";"NZ";"75.48644259"
"2012-12";"P1M";"CPI";"PE";"106.06097934"
"2012-12";"P1M";"CPI";"PH";"96.76477059"
"2012-12";"P1M";"CPI";"PL";"102.39183219"
"2012-12";"P1M";"CPI";"PT";"100.89180943"
